X  [mm],Y  [mm],Z  [mm],U(95)  [mm],U(95) X  [mm],U(95) Y  [mm],U(95) Z  [mm],Tilt  [deg],Q0 ,Q1 ,Q2 ,Q3 ,Image RMS  [µm],Target,Temperature  [°C],Pressure  [mBar],Humidity  [%],Time Stamp,OTG Applied,Delete
189.62,-3406.908,76.213,0.006,0.005,0,0.003,11.1067,0.065091,-0.062022,0.643055,0.760524,0.21,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:52:45.652,FALSE,
197.821,-3401.86,76.2,0.006,0.006,0,0.002,11.1391,0.065142,-0.062124,0.643055,0.760511,0.19,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:52:51.272,FALSE,
205.972,-3396.476,76.199,0.003,0.002,0,0.002,11.1785,0.065094,-0.062103,0.643037,0.760533,0.21,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:52:57.132,FALSE,
214.074,-3390.762,76.238,0.003,0.003,0,0.001,11.2246,0.065089,-0.062055,0.643002,0.760567,0.22,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:53:02.972,FALSE,
222.101,-3384.707,76.215,0.004,0.003,0,0.002,11.2654,0.065103,-0.062057,0.642998,0.760568,0.18,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:53:08.832,FALSE,
230.019,-3378.311,76.146,0.004,0.002,0,0.003,11.3074,0.065039,-0.062041,0.642984,0.760587,0.25,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:53:14.732,FALSE,
237.895,-3371.558,76.088,0.004,0.003,0,0.002,11.3528,0.064994,-0.062017,0.642964,0.76061,0.26,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:53:20.812,FALSE,
245.701,-3364.469,76.05,0.004,0.003,0,0.003,11.3962,0.065014,-0.061981,0.642987,0.760592,0.21,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:53:26.812,FALSE,
253.371,-3357.063,76.043,0.002,0.002,0,0.002,11.4448,0.06503,-0.062009,0.642965,0.760606,0.19,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:53:32.592,FALSE,
260.945,-3349.327,76.02,0.004,0.003,0,0.003,11.4987,0.065056,-0.062025,0.642918,0.760642,0.18,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:53:38.472,FALSE,
268.424,-3341.268,75.978,0.006,0.005,0,0.002,11.5475,0.065122,-0.062065,0.642916,0.760635,0.24,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:53:44.472,FALSE,
275.833,-3332.875,75.963,0.007,0.006,0.001,0.002,11.6002,0.065093,-0.061981,0.642923,0.760639,0.25,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:53:50.472,FALSE,
283.136,-3324.147,75.942,0.004,0.004,0,0.002,11.6514,0.065082,-0.061976,0.642927,0.760637,0.18,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:53:56.472,FALSE,
278.177,-3324.311,88.169,0.004,0.003,0,0.004,11.8146,0.06508,-0.061941,0.64296,0.760612,0.29,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:54:02.272,FALSE,
271.078,-3333.019,88.238,0.006,0.004,0,0.004,11.7693,0.064983,-0.061833,0.642951,0.760637,0.28,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:54:08.272,FALSE,
263.857,-3341.394,88.242,0.006,0.004,0,0.004,11.7173,0.064908,-0.061831,0.642963,0.760633,0.29,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:54:14.272,FALSE,
256.556,-3349.451,88.262,0.006,0.003,0,0.005,11.6674,0.064888,-0.061852,0.642975,0.760623,0.24,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:54:20.532,FALSE,
249.17,-3357.174,88.25,0.008,0.007,0.001,0.002,11.6168,0.06489,-0.061869,0.643004,0.760597,0.26,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:54:26.212,FALSE,
241.664,-3364.571,88.32,0.004,0.002,0.001,0.003,11.5752,0.064897,-0.061926,0.642975,0.760616,0.21,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:54:32.172,FALSE,
234.067,-3371.655,88.345,0.002,0.002,0,0.001,11.5315,0.064907,-0.06195,0.642977,0.760612,0.2,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:54:38.152,FALSE,
226.399,-3378.408,88.398,0.004,0.003,0,0.003,11.494,0.064954,-0.061983,0.642952,0.760626,0.2,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:54:44.052,FALSE,
218.672,-3384.801,88.43,0.003,0.003,0,0.001,11.452,0.064996,-0.06203,0.642964,0.760608,0.2,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:54:49.912,FALSE,
210.847,-3390.841,88.496,0.005,0.004,0,0.003,11.4116,0.065035,-0.062069,0.64298,0.760588,0.18,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:54:55.792,FALSE,
202.953,-3396.547,88.477,0.004,0.004,0,0.002,11.3676,0.065061,-0.062064,0.643033,0.760542,0.33,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:55:01.692,FALSE,
195.022,-3401.934,88.475,0.006,0.004,0,0.004,11.3318,0.065004,-0.062018,0.643041,0.760543,0.21,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:55:07.492,FALSE,
186.999,-3406.964,88.501,0.003,0.003,0,0.002,11.3027,0.064977,-0.061968,0.643021,0.760567,0.22,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:55:13.332,FALSE,
178.914,-3411.656,88.531,0.004,0.003,0,0.002,11.2687,0.064923,-0.061895,0.643049,0.760554,0.34,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:55:19.272,FALSE,
170.745,-3415.983,88.56,0.004,0.003,0,0.003,11.2467,0.065014,-0.062047,0.64297,0.7606,0.29,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:55:24.852,FALSE,
162.529,-3419.954,88.577,0.004,0.003,0,0.003,11.2187,0.064951,-0.062067,0.642958,0.760614,0.28,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:55:30.572,FALSE,
154.293,-3423.57,88.598,0.005,0.003,0,0.004,11.1936,0.064874,-0.062002,0.642957,0.760627,0.27,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:55:36.532,FALSE,
145.984,-3426.819,88.618,0.005,0.004,0,0.003,11.1699,0.064933,-0.062025,0.642952,0.760624,0.25,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:55:41.952,FALSE,
137.638,-3429.715,88.608,0.005,0.003,0,0.003,11.1425,0.064992,-0.062146,0.642963,0.7606,0.19,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:55:47.632,FALSE,
129.253,-3432.241,88.606,0.004,0.004,0,0.002,11.1139,0.065077,-0.06224,0.643003,0.760551,0.23,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:55:53.332,FALSE,
120.819,-3434.4,88.589,0.004,0.003,0,0.002,11.0908,0.064978,-0.062134,0.64304,0.760537,0.24,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:55:59.032,FALSE,
112.373,-3436.223,88.604,0.005,0.005,0,0.002,11.0767,0.064909,-0.062032,0.643033,0.760558,0.2,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:56:04.752,FALSE,
103.879,-3437.674,88.613,0.004,0.003,0,0.003,11.0635,0.064993,-0.062118,0.643009,0.760563,0.2,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:56:10.452,FALSE,
95.332,-3438.761,88.636,0.003,0.003,0,0.002,11.054,0.065005,-0.062149,0.64298,0.760584,0.18,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:56:16.252,FALSE,
86.835,-3439.478,88.636,0.003,0.002,0,0.002,11.0448,0.064901,-0.062104,0.642968,0.760607,0.23,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:56:21.892,FALSE,
78.305,-3439.825,88.617,0.007,0.005,0,0.004,11.0331,0.064877,-0.062133,0.642976,0.7606,0.21,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:56:27.652,FALSE,
69.756,-3439.816,88.618,0.006,0.004,0,0.005,11.0246,0.064958,-0.06221,0.642975,0.760587,0.23,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:56:33.372,FALSE,
61.154,-3439.431,88.588,0.006,0.005,0,0.003,11.0078,0.06506,-0.062343,0.643034,0.760518,0.4,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:56:39.052,FALSE,
52.617,-3438.681,88.554,0.005,0.004,0,0.002,10.998,0.064979,-0.062197,0.643087,0.760492,0.23,TMC 30-B #5320,21.5,1015,53,'17.11.2022 08:56:45.592,FALSE,
44.053,-3437.568,88.535,0.004,0.002,0,0.003,10.9959,0.064963,-0.062204,0.643088,0.760492,0.26,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:56:50.632,FALSE,
35.507,-3436.101,88.531,0.004,0.003,0,0.002,10.9961,0.065032,-0.062195,0.64309,0.760486,0.21,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:56:56.232,FALSE,
26.923,-3434.267,88.522,0.003,0.002,0,0.002,10.9978,0.064982,-0.062209,0.643092,0.760487,0.36,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:57:01.952,FALSE,
18.379,-3432.064,88.527,0.004,0.004,0,0.002,11.0071,0.064914,-0.062151,0.643066,0.76052,0.23,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:57:07.632,FALSE,
9.855,-3429.507,88.536,0.004,0.003,0,0.003,11.0134,0.064909,-0.06219,0.643064,0.760518,0.2,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:57:13.912,FALSE,
1.274,-3426.579,88.496,0.004,0.003,0,0.003,11.0204,0.064926,-0.062314,0.643061,0.760509,0.26,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:57:19.352,FALSE,
-7.21,-3423.294,88.453,0.004,0.003,0,0.003,11.023,0.064991,-0.062372,0.643103,0.760463,0.22,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:57:24.812,FALSE,
-15.678,-3419.643,88.404,0.005,0.004,0,0.004,11.0282,0.065015,-0.062362,0.643145,0.760427,0.23,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:57:30.572,FALSE,
-24.129,-3415.639,88.373,0.006,0.003,0,0.005,11.0409,0.064972,-0.062335,0.643155,0.760424,0.24,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:57:36.352,FALSE,
-32.509,-3411.279,88.366,0.006,0.004,0,0.005,11.0583,0.064991,-0.062326,0.643147,0.76043,0.19,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:57:42.212,FALSE,
-40.871,-3406.57,88.361,0.004,0.003,0,0.003,11.0773,0.065051,-0.062316,0.643136,0.760435,0.19,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:57:48.252,FALSE,
-49.157,-3401.521,88.354,0.005,0.002,0,0.004,11.0996,0.064979,-0.062243,0.643126,0.760456,0.22,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:57:53.872,FALSE,
-57.43,-3396.125,88.268,0.004,0.003,0,0.002,11.1184,0.064901,-0.062245,0.643141,0.760449,0.23,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:57:59.712,FALSE,
-65.703,-3390.382,88.24,0.005,0.004,0,0.003,11.1404,0.064866,-0.062307,0.643153,0.760437,0.25,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:58:05.632,FALSE,
-73.91,-3384.287,88.186,0.006,0.005,0,0.002,11.1655,0.064895,-0.062366,0.643149,0.760433,0.23,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:58:11.552,FALSE,
-82.009,-3377.839,88.125,0.005,0.004,0,0.003,11.1816,0.06497,-0.062369,0.643211,0.760374,0.25,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:58:17.472,FALSE,
-90.079,-3371.08,88.114,0.004,0.003,0,0.003,11.2149,0.065022,-0.062481,0.643179,0.760388,0.21,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:58:23.452,FALSE,
-98.067,-3363.983,88.091,0.003,0.003,0,0.002,11.2438,0.06507,-0.062522,0.643186,0.760374,0.23,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:58:29.392,FALSE,
-106.006,-3356.554,88.068,0.008,0.007,0,0.003,11.278,0.064995,-0.062452,0.643179,0.760392,0.25,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:58:35.392,FALSE,
-113.869,-3348.789,88.069,0.01,0.008,0,0.005,11.3128,0.064946,-0.062374,0.643178,0.760404,0.3,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:58:42.652,FALSE,
-121.653,-3340.684,87.968,0.006,0.005,0,0.003,11.3409,0.065022,-0.062396,0.643211,0.760368,0.3,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:58:47.552,FALSE,
-116.683,-3340.445,100.225,0.007,0.006,0,0.004,11.5314,0.064999,-0.062421,0.643175,0.760398,0.24,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:58:53.152,FALSE,
-109.097,-3348.531,100.335,0.006,0.004,0,0.004,11.4985,0.065009,-0.062424,0.643179,0.760393,0.26,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:58:59.152,FALSE,
-101.413,-3356.297,100.314,0.005,0.004,0,0.003,11.461,0.065048,-0.062472,0.643206,0.760363,0.28,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:59:05.252,FALSE,
-93.681,-3363.74,100.333,0.005,0.003,0,0.004,11.4311,0.065105,-0.062554,0.643198,0.760359,0.34,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:59:11.152,FALSE,
-85.903,-3370.848,100.368,0.006,0.005,0,0.002,11.4085,0.065104,-0.062581,0.643157,0.760391,0.24,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:59:17.132,FALSE,
-78.013,-3377.632,100.412,0.007,0.006,0,0.002,11.3836,0.065036,-0.062458,0.643148,0.760415,0.2,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:59:23.052,FALSE,
-70.069,-3384.084,100.508,0.004,0.004,0,0.001,11.366,0.065016,-0.062429,0.643103,0.760456,0.19,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:59:29.012,FALSE,
-62.076,-3390.182,100.516,0.003,0.002,0,0.003,11.3419,0.065016,-0.062421,0.643103,0.760458,0.14,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:59:35.052,FALSE,
-54.03,-3395.934,100.538,0.006,0.006,0,0.002,11.32,0.065159,-0.062459,0.64309,0.760453,0.23,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:59:40.852,FALSE,
-45.951,-3401.333,100.556,0.008,0.007,0,0.003,11.2975,0.065134,-0.062391,0.643107,0.760446,0.22,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:59:46.712,FALSE,
-37.853,-3406.393,100.619,0.005,0.004,0,0.003,11.2819,0.065085,-0.062368,0.643096,0.760461,0.2,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:59:52.552,FALSE,
-29.715,-3411.118,100.655,0.007,0.006,0,0.004,11.2644,0.06508,-0.062384,0.643103,0.760455,0.23,TMC 30-B #5320,21.5,1016,53,'17.11.2022 08:59:58.372,FALSE,
-21.51,-3415.484,100.696,0.003,0.002,0,0.002,11.2501,0.065038,-0.062396,0.643102,0.760458,0.19,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:00:04.192,FALSE,
-13.286,-3419.491,100.697,0.004,0.002,0,0.003,11.2339,0.065063,-0.062416,0.643118,0.760441,0.2,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:00:09.972,FALSE,
-5.032,-3423.153,100.737,0.006,0.006,0,0.003,11.2304,0.065048,-0.062432,0.643068,0.760483,0.17,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:00:15.752,FALSE,
3.23,-3426.448,100.792,0.004,0.002,0,0.003,11.2287,0.065025,-0.062435,0.64302,0.760526,0.22,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:00:21.472,FALSE,
11.592,-3429.372,100.778,0.003,0.003,0,0.002,11.218,0.064998,-0.062313,0.643045,0.760516,0.2,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:00:27.172,FALSE,
19.935,-3431.936,100.795,0.005,0.004,0,0.004,11.2143,0.0651,-0.06232,0.643029,0.760521,0.22,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:00:32.872,FALSE,
28.27,-3434.147,100.787,0.003,0.002,0,0.003,11.2085,0.065078,-0.062291,0.643042,0.760514,0.17,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:00:39.252,FALSE,
36.632,-3435.989,100.793,0.005,0.003,0,0.004,11.2037,0.065092,-0.062307,0.643059,0.760498,0.23,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:00:44.452,FALSE,
44.983,-3437.474,100.806,0.006,0.006,0,0.002,11.2007,0.065069,-0.062305,0.643078,0.760483,0.2,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:00:50.012,FALSE,
53.336,-3438.588,100.798,0.005,0.003,0,0.004,11.197,0.065055,-0.062262,0.643117,0.760455,0.2,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:00:55.692,FALSE,
61.667,-3439.347,100.815,0.005,0.004,0,0.002,11.2063,0.065086,-0.062355,0.64307,0.760485,0.18,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:01:01.432,FALSE,
70.065,-3439.742,100.853,0.008,0.007,0,0.005,11.2216,0.065026,-0.062242,0.643019,0.760542,0.24,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:01:07.452,FALSE,
78.407,-3439.766,100.854,0.004,0.003,0,0.002,11.2321,0.064996,-0.062177,0.643005,0.760561,0.22,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:01:12.852,FALSE,
86.688,-3439.432,100.861,0.007,0.006,0,0.004,11.2438,0.065075,-0.06225,0.642981,0.760569,0.2,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:01:18.572,FALSE,
94.972,-3438.733,100.857,0.006,0.006,0,0.001,11.2531,0.065103,-0.06229,0.642987,0.760559,0.19,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:01:24.372,FALSE,
103.313,-3437.655,100.829,0.008,0.005,0,0.007,11.262,0.065054,-0.062206,0.643021,0.760541,0.24,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:01:30.452,FALSE,
111.597,-3436.211,100.821,0.004,0.003,0,0.002,11.2744,0.065048,-0.06214,0.643046,0.760525,0.21,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:01:35.692,FALSE,
119.802,-3434.406,100.831,0.007,0.006,0,0.003,11.2901,0.065065,-0.062251,0.643035,0.760524,0.2,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:01:41.392,FALSE,
128.044,-3432.249,100.852,0.004,0.003,0,0.003,11.3137,0.065106,-0.062276,0.643,0.760549,0.16,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:01:47.092,FALSE,
136.234,-3429.726,100.85,0.007,0.003,0,0.007,11.3425,0.065011,-0.062147,0.642957,0.760604,0.24,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:01:52.932,FALSE,
144.365,-3426.842,100.849,0.008,0.008,0,0.002,11.3663,0.06494,-0.062061,0.642954,0.760619,0.28,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:01:58.792,FALSE,
152.437,-3423.601,100.824,0.008,0.005,0,0.006,11.3907,0.065037,-0.062162,0.642934,0.76062,0.26,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:02:04.332,FALSE,
160.455,-3420.009,100.848,0.006,0.005,0,0.003,11.418,0.065108,-0.062218,0.642917,0.760623,0.21,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:02:10.132,FALSE,
168.494,-3416.042,100.805,0.006,0.005,0,0.003,11.4435,0.065091,-0.062102,0.642947,0.760609,0.22,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:02:15.712,FALSE,
176.44,-3411.715,100.787,0.004,0.003,0,0.003,11.471,0.065049,-0.062037,0.642964,0.760604,0.26,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:02:21.332,FALSE,
184.309,-3407.043,100.783,0.007,0.005,0,0.005,11.4963,0.065122,-0.062146,0.642982,0.760573,0.29,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:02:27.172,FALSE,
192.147,-3402.009,100.748,0.007,0.006,0,0.004,11.5265,0.065112,-0.062124,0.642996,0.760564,0.24,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:02:32.892,FALSE,
199.906,-3396.641,100.713,0.005,0.004,0,0.004,11.5614,0.06508,-0.062078,0.64299,0.760575,0.28,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:02:39.452,FALSE,
207.582,-3390.94,100.674,0.007,0.007,0.001,0.001,11.5938,0.065106,-0.062123,0.642997,0.760563,0.18,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:02:44.612,FALSE,
215.181,-3384.907,100.658,0.004,0.002,0,0.003,11.6358,0.06501,-0.062058,0.642961,0.760608,0.23,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:02:50.592,FALSE,
222.709,-3378.515,100.627,0.004,0.002,0,0.003,11.6763,0.064962,-0.062001,0.642948,0.760627,0.34,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:02:56.452,FALSE,
230.173,-3371.779,100.611,0.004,0.004,0,0.001,11.7147,0.064971,-0.062002,0.642956,0.76062,0.2,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:03:02.572,FALSE,
237.56,-3364.705,100.566,0.005,0.005,0,0.002,11.7557,0.065037,-0.062056,0.642947,0.760618,0.21,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:03:08.212,FALSE,
244.887,-3357.308,100.528,0.004,0.003,0,0.003,11.805,0.065066,-0.062046,0.642901,0.760655,0.24,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:03:14.152,FALSE,
252.104,-3349.601,100.508,0.01,0.009,0.001,0.003,11.8493,0.065097,-0.062026,0.642905,0.76065,0.2,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:03:20.132,FALSE,
259.211,-3341.551,100.518,0.005,0.003,0,0.004,11.8962,0.065073,-0.061962,0.642908,0.760655,0.29,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:03:26.272,FALSE,
266.209,-3333.17,100.523,0.003,0.002,0.001,0.002,11.9431,0.065061,-0.061992,0.642891,0.760667,0.2,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:03:32.092,FALSE,
273.12,-3324.475,100.434,0.004,0.002,0,0.003,11.9846,0.065073,-0.061998,0.642925,0.760637,0.26,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:03:38.292,FALSE,
268.141,-3324.645,112.659,0.004,0.004,0,0.001,12.1508,0.065075,-0.062,0.642952,0.760614,0.32,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:03:43.852,FALSE,
261.445,-3333.314,112.786,0.004,0.004,0,0.002,12.1155,0.064936,-0.061843,0.642918,0.760668,0.23,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:03:50.112,FALSE,
254.629,-3341.686,112.767,0.003,0.002,0,0.002,12.0705,0.064942,-0.061843,0.642922,0.760664,0.22,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:03:55.872,FALSE,
247.696,-3349.715,112.757,0.003,0.002,0,0.003,12.0264,0.064932,-0.061872,0.642918,0.760666,0.19,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:04:01.852,FALSE,
240.64,-3357.426,112.781,0.006,0.004,0,0.004,11.9837,0.064855,-0.061922,0.642899,0.760684,0.26,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:04:07.832,FALSE,
233.516,-3364.821,112.815,0.005,0.003,0,0.004,11.9387,0.064803,-0.061919,0.642928,0.760664,0.21,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:04:13.732,FALSE,
226.351,-3371.885,112.887,0.004,0.002,0,0.003,11.9034,0.064827,-0.061941,0.642908,0.760677,0.17,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:04:19.752,FALSE,
219.081,-3378.607,112.89,0.003,0.003,0,0.002,11.8644,0.064875,-0.061974,0.642915,0.760664,0.24,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:04:25.612,FALSE,
211.749,-3384.98,112.887,0.006,0.004,0,0.003,11.8272,0.06491,-0.062003,0.642919,0.760656,0.46,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:04:31.452,FALSE,
204.341,-3391.026,112.923,0.004,0.002,0,0.003,11.7908,0.064942,-0.062066,0.642922,0.760645,0.29,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:04:37.732,FALSE,
196.895,-3396.73,112.989,0.004,0.003,0,0.003,11.7563,0.065024,-0.062098,0.64294,0.76062,0.22,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:04:43.332,FALSE,
189.32,-3402.086,113.033,0.005,0.003,0,0.005,11.7244,0.065038,-0.062097,0.642946,0.760615,0.36,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:04:49.012,FALSE,
181.691,-3407.092,113.065,0.005,0.004,0,0.003,11.6932,0.064968,-0.062032,0.642961,0.760613,0.25,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:04:54.892,FALSE,
174.031,-3411.765,113.076,0.007,0.005,0,0.005,11.6662,0.064943,-0.061981,0.642957,0.760623,0.24,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:05:00.772,FALSE,
166.317,-3416.082,113.065,0.005,0.002,0,0.004,11.6372,0.064933,-0.061943,0.642974,0.760612,0.25,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:05:06.672,FALSE,
158.488,-3420.021,113.068,0.006,0.004,0,0.004,11.6129,0.064971,-0.062061,0.642942,0.760626,0.22,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:05:12.072,FALSE,
150.663,-3423.612,113.086,0.005,0.004,0,0.003,11.589,0.064897,-0.06204,0.64294,0.760636,0.2,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:05:17.772,FALSE,
142.778,-3426.838,113.071,0.005,0.004,0,0.002,11.563,0.064856,-0.062025,0.642962,0.760622,0.29,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:05:23.452,FALSE,
134.895,-3429.722,113.093,0.004,0.002,0,0.004,11.5431,0.064909,-0.062049,0.642958,0.760619,0.28,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:05:29.112,FALSE,
126.906,-3432.237,113.102,0.008,0.005,0,0.007,11.5189,0.065006,-0.062219,0.64297,0.760587,0.2,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:05:34.792,FALSE,
118.87,-3434.385,113.093,0.004,0.003,0,0.003,11.4912,0.065008,-0.062214,0.643039,0.760529,0.2,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:05:40.792,FALSE,
110.864,-3436.176,113.086,0.005,0.004,0,0.003,11.474,0.064942,-0.062096,0.643064,0.760523,0.16,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:05:46.192,FALSE,
102.823,-3437.613,113.09,0.006,0.005,0.001,0.004,11.4601,0.064928,-0.062085,0.643064,0.760525,0.22,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:05:51.892,FALSE,
94.688,-3438.687,113.106,0.005,0.004,0,0.003,11.4501,0.065005,-0.062185,0.643039,0.760532,0.2,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:05:57.552,FALSE,
86.616,-3439.387,113.107,0.007,0.006,0,0.005,11.445,0.06492,-0.062123,0.643008,0.76057,0.23,TMC 30-B #5320,21.5,1016,53,'17.11.2022 09:06:03.572,FALSE,
